@relation experiment_11

@attribute X1_ActualPosition numeric
@attribute X1_ActualVelocity numeric
@attribute X1_ActualAcceleration numeric
@attribute X1_CommandPosition numeric
@attribute X1_CommandVelocity numeric
@attribute X1_CommandAcceleration numeric
@attribute X1_CurrentFeedback numeric
@attribute X1_DCBusVoltage numeric
@attribute X1_OutputCurrent numeric
@attribute X1_OutputVoltage numeric
@attribute X1_OutputPower numeric
@attribute Y1_ActualPosition numeric
@attribute Y1_ActualVelocity numeric
@attribute Y1_ActualAcceleration numeric
@attribute Y1_CommandPosition numeric
@attribute Y1_CommandVelocity numeric
@attribute Y1_CommandAcceleration numeric
@attribute Y1_CurrentFeedback numeric
@attribute Y1_DCBusVoltage numeric
@attribute Y1_OutputCurrent numeric
@attribute Y1_OutputVoltage numeric
@attribute Y1_OutputPower numeric
@attribute Z1_ActualPosition numeric
@attribute Z1_ActualVelocity numeric
@attribute Z1_ActualAcceleration numeric
@attribute Z1_CommandPosition numeric
@attribute Z1_CommandVelocity numeric
@attribute Z1_CommandAcceleration numeric
@attribute Z1_CurrentFeedback numeric
@attribute Z1_DCBusVoltage numeric
@attribute Z1_OutputCurrent numeric
@attribute Z1_OutputVoltage numeric
@attribute S1_ActualPosition numeric
@attribute S1_ActualVelocity numeric
@attribute S1_ActualAcceleration numeric
@attribute S1_CommandPosition numeric
@attribute S1_CommandVelocity numeric
@attribute S1_CommandAcceleration numeric
@attribute S1_CurrentFeedback numeric
@attribute S1_DCBusVoltage numeric
@attribute S1_OutputCurrent numeric
@attribute S1_OutputVoltage numeric
@attribute S1_OutputPower numeric
@attribute S1_SystemInertia numeric
@attribute M1_CURRENT_PROGRAM_NUMBER numeric
@attribute M1_sequence_number numeric
@attribute M1_CURRENT_FEEDRATE numeric
@attribute Machining_Process {Prep,'Layer 1 Up','Layer 1 Down',Repositioning,'Layer 2 Up','Layer 2 Down','Layer 3 Up','Layer 3 Down',End}

@data
162,-0.9,-62.5,162,-0.803,-3.31,-2.31,0.0668,327,4.18,0.000124,74.3,-2.78,-6.25,74.3,-2.89,0.912,-6.7,0.1,325,8.28,0.000563,27.5,0.025,12.5,27.5,0,0,0,0,0,0,-406,53.3,-20.5,-406,53.3,-0.000001,24,0.967,318,115,0.187,12,1,126,3,Prep
162,-1.17,-62.5,162,-1.1,-3.2,-3.28,0.0672,327,3.23,0.000152,74,-3.08,-12.5,74,-2.79,1.26,-3.72,0.0818,325,9.64,0.000494,27.5,0.025,12.5,27.5,0,0,0,0,0,0,-401,53.4,29.5,-401,53.3,0,20.1,0.934,319,114,0.179,12,1,126,3,Prep
162,-1.5,-81.2,162,-1.41,-3.03,-1.72,0.0736,327,7.09,0.00021,73.8,-2.65,-6.25,73.7,-2.65,1.61,-8.35,0.15,325,12.1,0.00085,27.5,0,0,27.5,0,0,0,0,0,0,-396,53.4,-0.125,-395,53.3,0.000001,20.4,0.731,320,116,0.139,12,1,126,3,Prep
162,-1.88,-25,162,-1.73,-2.81,-3.31,0.0801,327,7.22,0.000372,73.5,-2.45,18.8,73.5,-2.45,1.97,-5.98,0.107,325,10.6,0.000533,27.5,0.025,12.5,27.5,0,0,0,0,0,0,-390,53.4,30.4,-390,53.3,0,17.4,0.939,319,113,0.18,12,1,126,3,Prep
161,-1.98,-43.8,161,-1.98,-2.59,-1.65,0.094,327,10.9,0.000361,73.3,-2.2,-6.25,73.2,-2.26,2.26,-2.03,0.0496,326,7.21,0.000221,27.5,0,0,27.5,0,0,0,0,0,0,-385,53.4,37.5,-385,53.3,0,22.5,0.853,320,116,0.163,12,1,126,3,Prep
161,-2.25,-68.7,161,-2.22,-2.31,-5.6,0.106,327,8.47,0.000481,73.1,-1.92,-12.5,73,-2.01,2.54,-6.4,0.11,326,7.97,0.000463,27.5,0.025,12.5,27.5,0,0,0,0,0,0,-380,53.2,-60.5,-379,53.3,0,24.1,0.935,321,116,0.178,12,1,126,3,Prep
161,-2.53,-43.8,161,-2.44,-2.01,-6.69,0.11,327,8.89,0.0006,72.9,-1.75,6.25,72.8,-1.75,2.79,-6.28,0.116,325,9.44,0.000411,27.5,0.025,6.25,27.5,0,0,0,0,0,0,-374,53.3,17.4,-374,53.3,0,18.7,1.04,320,119,0.201,12,1,126,3,Prep
161,-2.67,0,161,-2.62,-1.68,-3.48,0.0596,327,6.66,0.000312,72.7,-1.58,-12.5,72.7,-1.46,3,-4.74,0.0913,326,7.96,0.000308,27.5,0.025,18.8,27.5,0,0,0,0,0,0,-369,53.3,-0.313,-369,53.3,0.000001,24.5,0.897,320,117,0.172,12,1,126,3,Prep
161,-2.9,-62.5,160,-2.77,-1.32,-4.49,0.104,327,10.6,0.000627,72.6,-1.23,-12.5,72.6,-1.15,3.17,-6.75,0.119,325,8.03,0.000287,27.5,0.025,12.5,27.5,0,0,0,0,0,0,-364,53.3,-26.2,-363,53.3,-0.000001,23.7,0.879,321,114,0.169,12,1,126,3,Prep
160,-2.78,-25,160,-2.88,-0.951,-5.57,0.087,327,7.35,0.000488,72.5,-0.85,-18.8,72.5,-0.824,3.3,-7.15,0.114,325,5.2,0.0002,27.5,0.025,12.5,27.5,0,0,0,0,0,0,-358,53.4,45.6,-358,53.3,0,19.3,0.942,321,120,0.181,12,1,2,3,Prep
160,-2.88,-25,160,-2.96,-0.536,-4.11,0.0977,327,12.2,0.000604,72.4,-0.525,6.25,72.4,-0.461,3.39,-6.67,0.125,325,7.22,0.000141,27.5,0.025,12.5,27.5,0,0,0,0,0,0,-353,53.3,-40.7,-352,53.3,-0.000001,14.5,0.876,321,127,0.168,12,1,126,3,Prep
160,-2.85,12.5,160,-3,-0.145,-6.37,0.0798,327,6.19,0.000465,72.4,-0.15,-6.25,72.4,-0.12,3.43,-4.43,0.0871,326,4.88,0.00007,27.5,0.025,12.5,27.5,0,0,0,0,0,0,-347,53.4,61.6,-347,53.3,0,23,0.916,320,115,0.175,12,1,126,3,Prep
159,-2.9,-43.8,159,-3,0,-6.36,0.11,327,11,0.000682,72.4,-0.1,-50,72.4,0,0,-1.65,0.0481,326,2.24,-0.000007,27.5,0,0,27.5,0,0,0,0,0,0,-342,53.3,8.31,-342,53.3,0.000001,22.2,0.952,321,121,0.183,12,1,126,3,Prep
159,-2.97,-31.3,159,-3,0,-3.86,0.0764,327,9.37,0.000449,72.4,-0.075,-43.8,72.4,0,0,-0.941,0.0422,326,3.04,-0.000006,27.5,0.025,12.5,27.5,0,0,0,0,0,0,-337,53.3,-25.6,-337,53.3,-0.000001,25.1,0.996,321,115,0.192,12,1,128,3,Prep
159,-3,-6.25,159,-3,0,-4.31,0.075,327,8.39,0.000439,72.4,-0.1,-43.8,72.4,0,0,-1.33,0.0432,326,2.46,0.000012,27.5,0,0,27.5,0,0,0,0,0,0,-332,53.4,28.9,-331,53.3,0,18.9,0.73,322,118,0.139,12,1,128,3,Prep
158,-3.1,6.25,158,-3,0,-3.41,0.0711,327,9.02,0.000453,72.4,-0.1,-50,72.4,0,0,-2.28,0.044,326,1.21,0.000006,27.5,0.025,12.5,27.5,0,0,0,0,0,0,-326,53.2,-24.9,-326,53.3,0,21.8,1.12,321,122,0.215,12,1,128,3,Prep
158,-3.17,-31.3,158,-3,0,-3.64,0.0741,327,9.24,0.00046,72.4,-0.125,-62.5,72.4,0,0,-2.57,0.0423,326,1.81,-0.000006,27.5,0.025,12.5,27.5,0,0,0,0,0,0,-321,53.4,26.8,-321,53.3,0,19.4,0.924,321,115,0.178,12,1,128,3,Prep
158,-3.17,-31.3,158,-3,0,-3.86,0.0883,327,10,0.000538,72.4,-0.075,-43.8,72.4,0,0,-1.89,0.0455,326,2.1,0.000007,27.5,0,0,27.5,0,0,0,0,0,0,-316,53.4,3.88,-315,53.3,0.000001,19.2,0.726,322,117,0.139,12,1,128,3,Prep
158,-3.08,-37.5,158,-3,0,-5.57,0.0962,327,9.64,0.000667,72.4,-0.1,-50,72.4,0,0,-0.698,0.0495,326,3,0,27.5,0.025,12.5,27.5,0,0,0,0,0,0,-310,53.3,-15.8,-310,53.3,-0.000001,21.9,1.08,322,118,0.208,12,1,128,3,Prep
150,-3.05,-6.25,150,-3,0,-6.29,0.116,327,9.48,0.000799,72.4,0,0,72.4,0,0,-1.57,0.0418,326,3.8,0.000006,29.5,0,0,29.5,0,0,0,0,0,0,1170,53.3,-44.9,1170,53.3,0,20.2,0.922,320,122,0.178,12,1,2,3,Prep
150,-2.9,0,150,-3,0,-6.04,0.112,327,11.6,0.000745,72.4,0.05,25,72.4,0,0,-2.4,0.05,326,3.23,0.000034,29.5,0,0,29.5,0,0,0,0,0,0,1180,53.4,32.6,1180,53.3,0.000001,20.2,0.975,318,117,0.188,12,1,46,3,Prep
149,-2.9,-6.25,149,-3,0,-5.84,0.116,327,12.1,0.000703,72.4,0.025,12.5,72.4,0,0,-2.45,0.0451,326,3.09,0.000007,29.5,0,0,29.5,0,0,0,0,0,0,1180,53.3,-10.6,1180,53.3,-0.000001,21.4,0.924,319,120,0.178,12,1,46,3,Prep
149,-2.78,56.3,149,-3,0,-3.12,0.0836,327,13,0.000453,72.4,0.075,31.3,72.4,0,0,-4.23,0.0471,326,1.7,0.000007,29.5,0,0,29.5,0,0,0,0,0,0,1190,53.4,11.8,1190,53.3,0,12.3,0.822,319,118,0.158,12,1,46,3,Prep
149,-2.8,62.5,149,-3,0,-4.77,0.0854,327,10.5,0.000539,72.4,0.05,25,72.4,0,0,-2.16,0.0463,326,2.9,0,29.5,0,0,29.5,0,0,0,0,0,0,1190,53.3,42.3,1190,53.3,0,22.6,0.971,318,120,0.186,12,1,46,3,Prep
148,-2.95,43.8,148,-3,0,-3.43,0.0687,327,9.72,0.000435,72.4,0.025,18.8,72.4,0,0,-2.67,0.0455,325,2.7,0.00002,29.5,0,0,29.5,0,0,0,0,0,0,1200,53.2,-40.4,1200,53.3,0,22.9,1.05,319,121,0.202,12,1,46,3,Prep
148,-3.05,37.5,148,-3,0,-4.22,0.0696,327,8.59,0.000435,72.4,0.05,25,72.4,0,0,-3.99,0.0474,326,1.25,0.000014,29.5,0,0,29.5,0,0,0,0,0,0,1210,53.4,31.1,1210,53.3,0.000001,13.4,0.777,319,118,0.15,12,1,46,3,Prep
148,-3.15,-12.5,148,-3,0,-3.56,0.0684,327,8.91,0.00044,72.4,0,0,72.4,0,0,-2.77,0.0428,325,2.04,-0.000019,29.5,0,0,29.5,0,0,0,0,0,0,1210,53.4,30.4,1210,53.3,0.000001,17.3,0.916,323,118,0.176,12,1,46,3,Prep
148,-3.08,0,148,-3,0,-4.83,0.0895,327,9.35,0.000597,72.4,0.05,25,72.4,0,0,-2.28,0.0565,326,2.46,0.000008,29.5,0.025,12.5,29.5,0,0,0,0,0,0,1220,53.4,4.25,1220,53.3,0,15.7,0.913,318,118,0.175,12,1,46,3,Prep
147,-2.95,6.25,147,-3,0,-6.88,0.114,327,10.2,0.000784,72.4,0,0,72.4,0,0,-2.72,0.0443,326,1.99,0.000006,29.5,0,0,29.5,0,0,0,0,0,0,1220,53.4,47.6,1220,53.3,0,15,0.726,319,121,0.138,12,1,46,3,Prep
144,-3.05,-12.5,144,-2.96,0.543,-1.8,0.0709,327,10.7,0.00042,72.4,0.525,31.3,72.4,0.481,3.39,2.33,0.0539,325,4.74,0.000067,29.5,0,0,29.5,0,0,0,0,0,0,1290,53.3,-20,1290,53.3,0,22,0.964,323,117,0.187,12,1,2,3,Prep
143,-3.1,-25,143,-2.89,0.927,-2.3,0.0559,327,8.34,0.000324,72.5,0.875,31.3,72.5,0.816,3.31,4.53,0.0874,326,7.36,0.000154,29.5,0,0,29.5,0,0,0,0,0,0,1290,53.5,48.9,1290,53.3,0,14.8,0.736,324,119,0.141,12,1,46,3,Prep
143,-2.85,-56.3,143,-2.77,1.3,-7.12,0.112,327,9.16,0.000664,72.6,1.17,31.3,72.6,1.14,3.18,3.68,0.0659,326,5.83,0.000161,29.5,0,0,29.5,0,0,0,0,0,0,1300,53.2,-46.4,1300,53.3,0,29.7,1.09,323,117,0.208,12,1,46,3,Prep
143,-2.63,-18.8,143,-2.63,1.65,-3.85,0.0749,327,9.48,0.000375,72.7,1.5,12.5,72.7,1.45,3.01,5.8,0.139,326,10.9,0.000448,29.5,-0.025,-6.25,29.5,0,0,0,0,0,0,1300,53.4,0.375,1300,53.3,0.000001,21.2,0.944,323,117,0.183,12,1,46,3,Prep
143,-2.58,-31.3,143,-2.44,1.99,-5.78,0.102,327,9,0.000568,72.8,1.75,37.5,72.9,1.74,2.8,0.722,0.0475,326,6.93,0.000143,29.5,0,0,29.5,0,0,0,0,0,0,1310,53.3,-19.2,1310,53.3,-0.000001,17.7,0.795,324,121,0.152,12,1,46,3,Prep
142,-2.4,-37.5,142,-2.23,2.3,-3.62,0.0798,327,7.38,0.000337,73,2.08,-6.25,73,2.01,2.56,2.77,0.0622,326,7.78,0.000273,29.5,-0.025,-6.25,29.5,0,0,0,0,0,0,1310,53.2,-52.6,1310,53.3,0,25,1.11,323,116,0.212,12,1,46,3,Prep
142,-1.85,56.3,142,-1.97,2.58,-4.52,0.0671,327,6.72,0.000263,73.2,2.17,-25,73.3,2.26,2.27,6.01,0.101,326,9.27,0.00048,29.5,0,0,29.5,0,0,0,0,0,0,1320,53.4,-6.06,1320,53.3,0,19.5,0.901,320,113,0.173,12,1,46,3,Prep
142,-1.9,-25,142,-1.71,2.82,-3.23,0.0724,327,7.28,0.000241,73.5,2.4,18.8,73.5,2.46,1.97,3.49,0.0515,326,5.86,0.000248,29.5,0,0,29.5,0,0,0,0,0,0,1320,53.3,-41,1320,53.3,0,22,0.883,324,122,0.169,12,1,46,3,Prep
142,-1.48,-43.8,142,-1.42,3.02,-2.18,0.0855,327,10.7,0.000236,73.7,2.7,0,73.7,2.64,1.63,4.36,0.0882,326,10.4,0.000549,29.5,0,0,29.5,0,0,0,0,0,0,1330,53.3,0.0625,1330,53.3,0.000001,22.3,1.02,324,116,0.196,12,1,46,3,Prep
142,-1.23,-56.3,142,-1.11,3.19,-5.22,0.094,327,7.26,0.000197,74,2.65,-6.25,74,2.79,1.28,5.59,0.0944,326,9.47,0.000514,29.5,0,0,29.5,0,0,0,0,0,0,1330,53.3,-3.38,1330,53.3,-0.000001,25.4,0.924,323,117,0.178,12,1,46,3,Prep
149,-3.08,-31.3,149,-3,0,-6.44,0.113,327,10.5,0.000733,89.5,-0.05,-18.8,89.5,0,0,4.84,0.0979,326,6.01,0.000046,27.5,0,0,27.5,0,0,0,0,0,0,1950,53.4,20.2,1950,53.3,0.000001,18.9,0.829,318,120,0.16,12,1,2,3,Prep
149,-2.9,0,149,-3,0,-7.72,0.116,327,9.08,0.000628,89.5,-0.025,-18.8,89.5,0,0,5.67,0.0959,326,4.72,0.000046,27.5,0.025,6.25,27.5,0,0,0,0,0,0,1950,53.3,-35.3,1950,53.3,-0.000001,21,0.901,320,121,0.174,12,1,105,3,Prep
149,-2.78,31.3,149,-3,0,-5.35,0.0976,327,10.2,0.000562,89.5,-0.05,-18.8,89.5,0,0,5.12,0.0993,326,5.64,0.000063,27.5,0.025,12.5,27.5,0,0,0,0,0,0,1960,53.4,70.4,1960,53.3,0,20.5,0.936,316,118,0.18,12,1,105,3,Prep
149,-2.75,68.7,149,-3,0,-4.67,0.0913,327,10.5,0.000558,89.5,-0.025,-12.5,89.5,0,0,4.83,0.0966,326,5.68,0.000031,27.5,0,0,27.5,0,0,0,0,0,0,1960,53.3,-23.9,1960,53.3,0,20.2,0.976,318,117,0.189,12,1,105,3,Prep
148,-2.85,75,148,-3,0,-3.48,0.0768,327,9.36,0.000462,89.5,-0.025,-18.8,89.5,0,0,5.39,0.0936,326,5.27,0.000045,27.5,0.025,0,27.5,0,0,0,0,0,0,1970,53.3,-7.62,1970,53.3,0,18,0.899,319,120,0.173,12,1,105,3,Prep
148,-3,37.5,148,-3,0,-4.19,0.0764,327,8.03,0.000474,89.5,-0.025,-12.5,89.5,0,0,6.24,0.0959,326,3.65,0.000046,27.5,0,0,27.5,0,0,0,0,0,0,1970,53.3,24.6,1970,53.3,0.000001,23.9,0.977,317,119,0.188,12,1,105,3,Prep
148,-3.17,0,148,-3,0,-2.98,0.076,327,8.67,0.00052,89.5,-0.025,-12.5,89.5,0,0,5.41,0.0965,326,4.79,0.000046,27.5,0,0,27.5,0,0,0,0,0,0,1980,53.4,8.81,1980,53.3,-0.000001,17.7,0.877,318,117,0.168,12,1,105,3,Prep
147,-3.15,6.25,147,-3,0,-4.3,0.0963,327,9.58,0.000657,89.5,-0.05,-25,89.5,0,0,5.67,0.0953,326,4.97,0.00003,27.5,0.025,12.5,27.5,0,0,0,0,0,0,1980,53.3,8.31,1980,53.3,0,20.7,0.807,319,121,0.155,12,1,105,3,Prep
147,-2.92,12.5,147,-3,0,-5.48,0.0965,327,9.94,0.000604,89.5,-0.025,-18.8,89.5,0,0,5.96,0.0952,326,4.29,0.000031,27.5,0,0,27.5,0,0,0,0,0,0,1990,53.3,0.25,1990,53.3,0,25,1.05,317,117,0.202,12,1,105,3,Prep
147,-2.9,12.5,147,-3,0,-7.03,0.116,327,9.27,0.000745,89.5,-0.025,-12.5,89.5,0,0,5.67,0.1,326,4.78,0.000062,27.5,0.025,12.5,27.5,0,0,0,0,0,0,1990,53.5,54.1,2000,53.3,0,12.8,0.854,318,116,0.16,12,1,105,3,Prep
143,-2.55,37.5,143,-2.73,1.41,-6.67,0.111,327,9.5,0.000606,89.7,1.13,-31.3,89.7,1.24,3.13,4.95,0.0819,325,7.35,0.000221,28.5,0.025,6.25,28.5,0,0,0,0,0,0,-1560,53.4,-11,-1560,53.3,0,19.3,0.967,318,115,0.186,12,1,2,3,Prep
143,-2.53,43.8,143,-2.57,1.76,-3.37,0.074,327,9.39,0.000419,89.9,1.63,0,89.9,1.55,2.95,5.65,0.097,325,6.94,0.000325,28.5,0,0,28.5,0,0,0,0,0,0,-1550,53.5,35.8,-1550,53.3,0,14.4,0.782,319,118,0.149,12,1,66,3,Prep
143,-2.22,43.8,142,-2.38,2.09,-5.84,0.114,327,10.5,0.000569,90,1.63,-43.8,90.1,1.83,2.73,4.29,0.0692,325,7.33,0.000248,28.5,0,0,28.5,0,0,0,0,0,0,-1550,53.2,-11.3,-1550,53.3,0,27.6,1.05,318,121,0.201,12,1,66,3,Prep
142,-2.35,-37.5,142,-2.14,2.4,-4.6,0.0859,327,8.22,0.000426,90.2,1.98,0,90.3,2.1,2.46,7.49,0.107,326,7.42,0.000464,28.5,-0.025,-6.25,28.5,0,0,0,0,0,0,-1540,53.3,1.94,-1540,53.3,0,24.2,0.847,324,118,0.161,12,1,66,3,Prep
142,-1.92,12.5,142,-1.9,2.65,-5.98,0.0843,327,9.97,0.000335,90.5,2.28,6.25,90.5,2.33,2.17,8.21,0.13,325,9.89,0.000631,28.5,0,0,28.5,0,0,0,0,0,0,-1540,53.3,-26.8,-1540,53.3,-0.000001,19.8,0.81,320,121,0.155,12,1,66,3,Prep
142,-1.45,62.5,142,-1.62,2.89,-5.28,0.0979,327,8.45,0.000408,90.7,2.42,0,90.7,2.52,1.87,5.4,0.0968,325,9.36,0.000525,28.5,0,0,28.5,0,0,0,0,0,0,-1530,53.3,-13.9,-1530,53.3,0,23,1.09,317,118,0.211,12,1,66,3,Prep
142,-1.5,-43.8,142,-1.31,3.09,-3.15,0.0783,327,7.04,0.000198,91,2.65,6.25,91,2.7,1.51,1.55,0.051,326,8.25,0.000232,28.5,-0.025,-12.5,28.5,0,0,0,0,0,0,-1530,53.3,-24.7,-1530,53.3,0,20.5,0.909,323,114,0.176,12,1,66,3,Prep
142,-1.13,-50,142,-0.994,3.24,-2.48,0.0613,327,5.94,0.000104,91.2,2.92,-12.5,91.3,2.83,1.15,3.53,0.0678,326,8.03,0.000391,28.5,0,0,28.5,0,0,0,0,0,0,-1520,53.3,5.88,-1520,53.3,0,21.6,1,324,119,0.191,12,1,66,3,Prep
142,-0.575,62.5,142,-0.677,3.35,-4.8,0.0858,327,6.14,0.000147,91.5,2.75,-6.25,91.5,2.92,0.783,7.43,0.125,325,10.4,0.000828,28.5,0,0,28.5,0,0,0,0,0,0,-1520,53.4,28.6,-1510,53.3,0.000001,19.7,1.01,317,118,0.196,12,1,66,3,Prep
141,-0.475,-43.8,141,-0.325,3.42,-1.95,0.0609,327,7.37,0.000047,91.8,2.88,18.8,91.9,2.98,0.38,4.92,0.0986,326,11.6,0.000573,28.5,0,0,28.5,0,0,0,0,0,0,-1510,53.4,11.9,-1510,53.3,0.000001,21.6,0.839,324,114,0.162,12,1,66,3,Prep
146,2.25,6.25,146,2.32,1.44,6.54,0.0963,327,8.95,0.000416,92.5,-1.88,6.25,92.5,-1.9,1.75,-8.52,0.147,325,10.7,0.000617,29.5,-0.025,-6.25,29.5,0,0,0,0,0,0,356,53.3,-6.94,357,53.3,0.000001,21.9,0.849,323,119,0.164,12,1,2,3,Prep
146,2.45,-12.5,146,2.46,1.3,5.03,0.0987,327,10.4,0.000509,92.3,-1.67,-18.8,92.3,-1.72,1.86,-2.85,0.051,325,7.94,0.000152,29.5,-0.025,-6.25,29.5,0,0,0,0,0,0,362,53.3,-4.94,362,53.3,-0.000001,23.1,0.974,322,119,0.188,12,1,38,3,Prep
146,2.5,-37.5,146,2.58,1.16,4.57,0.0589,327,8.18,0.000293,92.2,-1.67,-6.25,92.2,-1.53,1.95,-5.93,0.1,325,7.47,0.000299,29.5,0,0,29.5,0,0,0,0,0,0,367,53.5,32.6,367,53.3,0,15.3,0.808,322,116,0.153,12,1,38,3,Prep
147,2.67,-6.25,147,2.69,1.01,6.94,0.114,326,10.1,0.000677,92,-1.33,0,92,-1.33,2.03,-1.91,0.0345,325,5.6,0.000061,29.5,0,0,29.5,0,0,0,0,0,0,372,53.3,-9.94,373,53.3,0,25.8,0.87,323,122,0.164,12,1,38,3,Prep
147,2.67,-25,147,2.78,0.849,3.05,0.0582,327,10.3,0.000291,91.9,-1.08,25,91.9,-1.12,2.1,-8.75,0.14,325,8.96,0.000332,29.5,0,-6.25,29.5,0,0,0,0,0,0,378,53.3,3.5,378,53.3,0,22.8,1.06,322,117,0.205,12,1,38,3,Prep
