@relation experiment_16

@attribute X1_ActualPosition numeric
@attribute X1_ActualVelocity numeric
@attribute X1_ActualAcceleration numeric
@attribute X1_CommandPosition numeric
@attribute X1_CommandVelocity numeric
@attribute X1_CommandAcceleration numeric
@attribute X1_CurrentFeedback numeric
@attribute X1_DCBusVoltage numeric
@attribute X1_OutputCurrent numeric
@attribute X1_OutputVoltage numeric
@attribute X1_OutputPower numeric
@attribute Y1_ActualPosition numeric
@attribute Y1_ActualVelocity numeric
@attribute Y1_ActualAcceleration numeric
@attribute Y1_CommandPosition numeric
@attribute Y1_CommandVelocity numeric
@attribute Y1_CommandAcceleration numeric
@attribute Y1_CurrentFeedback numeric
@attribute Y1_DCBusVoltage numeric
@attribute Y1_OutputCurrent numeric
@attribute Y1_OutputVoltage numeric
@attribute Y1_OutputPower numeric
@attribute Z1_ActualPosition numeric
@attribute Z1_ActualVelocity numeric
@attribute Z1_ActualAcceleration numeric
@attribute Z1_CommandPosition numeric
@attribute Z1_CommandVelocity numeric
@attribute Z1_CommandAcceleration numeric
@attribute Z1_CurrentFeedback numeric
@attribute Z1_DCBusVoltage numeric
@attribute Z1_OutputCurrent numeric
@attribute Z1_OutputVoltage numeric
@attribute S1_ActualPosition numeric
@attribute S1_ActualVelocity numeric
@attribute S1_ActualAcceleration numeric
@attribute S1_CommandPosition numeric
@attribute S1_CommandVelocity numeric
@attribute S1_CommandAcceleration numeric
@attribute S1_CurrentFeedback numeric
@attribute S1_DCBusVoltage numeric
@attribute S1_OutputCurrent numeric
@attribute S1_OutputVoltage numeric
@attribute S1_OutputPower numeric
@attribute S1_SystemInertia numeric
@attribute M1_CURRENT_PROGRAM_NUMBER numeric
@attribute M1_sequence_number numeric
@attribute M1_CURRENT_FEEDRATE numeric
@attribute Machining_Process {Prep,'Layer 1 Up','Layer 1 Down',Repositioning,End}

@data
198,0,0,198,0,0,0.18,0,330,0,0,158,0.025,6.25,158,0,0,-0.42,0,329,0,-0.000002,119,0,0,119,0,0,0,0,0,0,-273,-0.00175,-0.625,-273,0,0,0.989,0,330,0,0,12,1,0,50,Prep
198,0,0,198,0,0,-1.58,0,330,0,0.000002,158,-0.025,-12.5,158,0,0,-1.37,0,329,0,-0.000003,119,0,-6.25,119,0,0,0,0,0,0,-273,0.001,-0.188,-273,0,0,-5.22,0,330,0,0.000002,12,1,0,50,Prep
198,0,0,198,0,0,-0.14,0,330,0,0.000001,158,-0.025,-12.5,158,0,0,-1.37,0,329,0,-0.000002,119,0,0,119,0,0,0,0,0,0,-273,-0.00075,-0.188,-273,0,0,0.423,0,330,0,-0.000003,12,1,0,50,Prep
198,0,0,198,0,0,-6.86,0,330,0,-0.000003,158,0,0,158,0,0,-0.895,0,329,0,-0.000002,119,0.025,12.5,119,0,0,0,0,0,0,-273,0.001,0.687,-273,0,0,-0.32,0,330,0,0,12,1,0,50,Prep
198,0,0,198,0,0,-1.9,0,330,0,0.000002,158,-0.025,-12.5,158,0,0,-0.74,0,329,0,0,119,0,0,119,0,0,0,0,0,0,-273,0.00125,1.06,-273,0,0,0.193,0,330,0,0.000003,12,1,0,50,Prep
198,0,0,198,0,0,-0.46,0,330,0,-0.000002,158,0,0,158,0,0,-0.578,0,329,0,-0.000002,119,0,0,119,0,0,0,0,0,0,-273,-0.001,-0.25,-273,0,0,0.989,0,330,0,-0.000005,12,1,0,50,Prep
198,0,0,198,0,0,-1.74,0,330,0,0.000004,158,-0.025,-6.25,158,0,0,-0.736,0,329,0,0,119,0.025,12.5,119,0,0,0,0,0,0,-273,0.00175,0.875,-273,0,0,0.14,0,330,0,0.000003,12,1,0,50,Prep
198,0,0,198,0,0,-0.461,0,330,0,-0.000001,158,0,6.25,158,0,0,-0.895,0,329,0,0.000002,119,0.025,12.5,119,0,0,0,0,0,0,-273,-0.001,-0.5,-273,0,0,0.759,0,330,0,-0.000001,12,1,0,50,Prep
198,0,0,198,0,0,-0.939,0,330,0,0.000001,158,0,0,158,0,0,-0.42,0,329,0,0,119,0,0,119,0,0,0,0,0,0,-273,-0.00075,-0.188,-273,0,0,-0.0896,0,330,0,0,12,1,2,50,Prep
198,0,0,198,0,0,0.18,0,330,0,-0.000002,158,0,0,158,0,0,-0.734,0,329,0,0,119,0,-6.25,119,0,0,0,0,0,0,-273,0.003,1,-273,0,0,-0.0367,0,330,0,0.000008,12,1,0,50,Prep
198,0,0,198,0,0,-0.939,0,330,0,-0.000001,158,0,0,158,0,0,-0.575,0,329,0,0,119,0.025,12.5,119,0,0,0,0,0,0,-273,0.001,0.687,-273,0,0,-0.32,0,330,0,0,12,1,0,50,Prep
198,0,0,198,0,0,-0.14,0,330,0,0.000001,158,0,0,158,0,0,-1.53,0,329,0,-0.000001,119,0,0,119,0,0,0,0,0,0,-273,-0.00175,-0.625,-273,0,0,0.989,0,330,0,-0.000003,12,1,0,50,Prep
198,0,0,198,0,0,1.62,0,330,0,-0.000001,158,0,0,158,0,0,-0.737,0,329,0,-0.000002,119,0,0,119,0,0,0,0,0,0,-273,0,-0.25,-273,0,0,0.476,0,330,0,0,12,1,0,50,Prep
198,-0.025,-12.5,198,0,0,-1.42,0,330,0,0,158,0,0,158,0,0,0.0578,0,329,0,-0.000002,119,0,0,119,0,0,0,0,0,0,-273,-0.001,-0.25,-273,0,0,0.476,0,330,0,-0.000007,12,1,0,50,Prep
198,-0.025,-12.5,198,0,0,-1.42,0,330,0,-0.000001,158,0,0,158,0,0,-1.21,0,329,0,0,119,0,0,119,0,0,0,0,0,0,-273,0,0.438,-273,0,0,0.759,0,330,0,-0.000005,12,1,0,50,Prep
198,0,0,198,0,0,0.179,0,330,0,0,158,0,0,158,0,0,-0.414,0,329,0,0.000001,119,0,0,119,0,0,0,0,0,0,-273,-0.002,-0.5,-273,0,0,-0.0896,0,330,0,-0.000002,12,1,0,50,Prep
198,0,0,198,0,0,-0.939,0,330,0,0.000004,158,0,0,158,0,0,0.377,0,329,0,0.000002,119,0,-6.25,119,0,0,0,0,0,0,-273,0,-0.188,-273,0,0,0.706,0,330,0,0.000005,12,1,0,50,Prep
198,0,0,198,0,0,-0.78,0,330,0,0,158,0,0,158,0,0,-0.1,0,329,0,0,119,0,0,119,0,0,0,0,0,0,-273,-0.002,-1.25,-273,0,0,6.53,0,330,0,-0.000005,12,1,0,50,Prep
198,0,0,198,0,0,-0.94,0,330,0,0.000002,158,0,0,158,0,0,-1.85,0,329,0,0.000005,119,0,0,119,0,0,0,0,0,0,-273,-0.001,-0.75,-273,0,0,0.989,0,330,0,-0.000008,12,1,2,50,Prep
198,-0.025,-12.5,198,0,0,-0.62,0,330,0,0.000002,158,0,0,158,0,0,-0.424,0,329,0,0.000003,119,0,0,119,0,0,0,0,0,0,-273,0,0,-273,0,0,0.989,0,330,0,0,12,1,0,50,Prep
198,0,0,198,0,0,-1.58,0,330,0,0,158,0,0,158,0,0,0.535,0,329,0,-0.000002,119,0,0,119,0,0,0,0,0,0,-273,0.00075,0.375,-273,0,0,0.989,0,330,0,0.000005,12,1,0,50,Prep
198,0,0,198,0,0,-0.94,0,330,0,0.000003,158,0,0,158,0,0,-1.06,0,329,0,-0.000002,119,0,0,119,0,0,0,0,0,0,-273,0.00075,0.375,-273,0,0,1.45,0,330,0,0,12,1,0,50,Prep
198,0,6.25,198,0,0,-0.301,0,330,0,-0.000001,158,0,0,158,0,0,-1.69,0,329,0,-0.000003,119,0,0,119,0,0,0,0,0,0,-273,0.00175,0.438,-273,0,0,0.476,0,330,0,0.000005,12,1,0,50,Prep
198,-0.025,-12.5,198,0,0,0.0199,0,330,0,0.000002,158,0,0,158,0,0,-1.37,0,329,0,0,119,0,0,119,0,0,0,0,0,0,-273,-0.001,-0.5,-273,0,0,-0.0368,0,330,0,-0.000003,12,1,0,50,Prep
198,0,6.25,198,0,0,-0.46,0,330,0,-0.000002,158,0,0,158,0,0,-1.37,0,329,0,-0.000003,119,0,0,119,0,0,0,0,0,0,-273,0.00075,0.188,-273,0,0,-0.32,0,330,0,0.000004,12,1,0,50,Prep
198,-0.025,-12.5,198,0,0,-1.1,0,330,0,0,158,0,6.25,158,0,0,-1.05,0,329,0,-0.000002,119,0,0,119,0,0,0,0,0,0,-273,-0.001,-0.5,-273,0,0,0.706,0,330,0,-0.000007,12,1,0,50,Prep
198,-0.025,-12.5,198,0,0,-0.781,0,330,0,0.000001,158,0,0,158,0,0,-0.0971,0,329,0,0.000002,119,0,0,119,0,0,0,0,0,0,-273,0.001,0.687,-273,0,0,0.476,0,330,0,0.000004,12,1,0,50,Prep
198,0,0,198,0,0,-1.58,0,330,0,0,158,0,0,158,0,0,-1.21,0,329,0,0,119,0,0,119,0,0,0,0,0,0,-273,0,-0.188,-273,0,0,0.706,0,330,0,-0.000004,12,1,0,50,Prep
144,-0.075,-37.5,144,0.129,24.9,-0.618,0.0345,327,2.58,-0.000004,95.6,-1.55,-612,95.5,-10,-1000,-12.9,0.222,325,14.6,0.00173,29.7,0,0,29.7,0,0,0,0,0,0,-553,53.4,34.9,-552,53.3,0.000001,18,0.845,323,115,0.163,12,1,2,20,Prep
145,8.75,62.5,145,9.65,88.8,8.08,0.138,326,18.8,0.00267,93.8,-17.5,113,93.6,-17.5,47.8,-9.6,0.145,325,32.1,0.0053,29.7,0,0,29.7,0,0,0,0,0,0,-547,53.3,-54.4,-547,53.3,-0.000001,19.8,0.87,323,119,0.167,12,1,38,20,Prep
146,16.5,131,146,16.7,56.4,7.47,0.134,326,29.7,0.00458,92.3,-12.1,6.25,92.2,-11,83.6,-4.35,0.0937,325,19.2,0.0023,29.7,-0.025,-6.25,29.7,0,0,0,0,0,0,-542,53.3,12.1,-542,53.3,0,21.6,0.794,320,122,0.15,12,1,38,20,Prep
148,20,37.5,148,20,4.07,6.16,0.129,326,32.7,0.00548,91.6,-2.08,87.5,91.6,-1.18,101,-4.42,0.0867,325,8.3,0.000356,29.7,0,0,29.7,0,0,0,0,0,0,-537,53.3,7.87,-536,53.3,0,25.3,0.941,323,119,0.179,12,1,38,20,Prep
149,20.3,-6.25,149,20,0,6.52,0.122,326,33.6,0.00515,91.6,0.1,43.8,91.6,0,0,-4.45,0.0783,326,6.3,0.000049,29.7,0,0,29.7,0,0,0,0,0,0,-532,53.5,58.4,-531,53.3,0.000001,12.9,0.831,318,115,0.157,12,1,38,20,Prep
151,20.1,25,151,20,0,6.4,0.138,326,33.1,0.00599,91.6,0.125,62.5,91.6,0,0,-5.23,0.0797,326,4.34,0.000013,29.7,0,0,29.7,0,0,0,0,0,0,-526,53.2,-85.8,-526,53.3,-0.000001,22.6,0.938,321,120,0.179,12,1,40,20,Prep
153,20,-18.8,153,20,0,6.57,0.109,326,32.6,0.00464,91.6,-0.125,-62.5,91.6,0,0,-4.14,0.0678,325,3.64,-0.00002,29.7,0,0,29.7,0,0,0,0,0,0,-521,53.3,-38.3,-520,53.3,-0.000001,23.4,0.981,323,118,0.188,12,1,40,20,Prep
155,20,-43.8,155,20,0,6.69,0.115,326,32.8,0.00485,91.6,0.1,50,91.6,0,0,-4.73,0.0818,325,5.24,-0.000013,29.7,0,0,29.7,0,0,0,0,0,0,-516,53.3,10.6,-515,53.3,0,21.2,0.924,318,122,0.177,12,1,40,20,Prep
157,19.8,-31.3,157,20,0,8.8,0.135,326,32.6,0.0056,91.6,0.025,12.5,91.6,0,0,-4.61,0.0833,325,5.87,0.000038,29.7,0,6.25,29.7,0,0,0,0,0,0,-510,53.1,-71.3,-510,53.3,0,28.8,1.22,318,121,0.232,12,1,40,20,Prep
159,20.1,25,159,20,-3.83,8.11,0.127,326,33.4,0.00532,91.6,-0.125,-62.5,91.6,0,0,-3.4,0.0655,325,5.02,-0.00001,29.7,0.025,12.5,29.7,0,0,0,0,0,0,-505,53.3,-33.3,-504,53.3,0,25.3,1.16,322,115,0.225,12,1,40,20,Prep
160,18.6,-81.2,161,18.2,-61.2,6.15,0.106,326,30.5,0.00413,91.4,-7.2,-231,91.4,-8.29,-140,-7.64,0.151,324,17.5,0.0023,29.7,0,0,29.7,0,0,0,0,0,0,-500,53.3,-27,-499,53.3,-0.000001,19.1,1.02,317,120,0.197,12,1,40,20,Prep
198,0,0,198,0,0,-0.619,0,330,0,0,158,0,0,158,0,0,-0.101,0,329,0,0,119,0,0,119,0,0,0,0,0,0,-273,0,0,-273,0,0,0.246,0,330,0,0,12,1,2,50,Prep
198,0,0,198,0,0,-0.46,0,330,0,0,158,0,0,158,0,0,-0.42,0,329,0,0,119,0,0,119,0,0,0,0,0,0,-273,-0.00075,-0.375,-273,0,0,-0.0368,0,330,0,0,12,1,0,50,Prep
198,0,0,198,0,0,-1.42,0,330,0,0,158,0,0,158,0,0,-0.894,0,329,0,0.000001,119,0,0,119,0,0,0,0,0,0,-273,0.001,0.5,-273,0,0,0.706,0,330,0,0,12,1,0,50,Prep
